wav_name,transcription,track,cluster,reference
sysbb552-utt58c0ccd.wav,h æ n s əl l w ʌ z t ɹ aɪ ɪ ŋ t ə b aɪ t ɑː f ð ə t ɑː f i æ p əl d oʊ n ɔ k ɚ w ɛ n ð ə d ɔːɹ f l uː oʊ p ə n,main,216,h æ n s əl w ʌ z t ɹ aɪ ɪ ŋ t ə b aɪ t ɔ f ð ə t ɑː f i æ p əl d ɔːɹ n ɔ k ɚ w ɛ n ð ə d ɔːɹ f l uː oʊ p ə n
sysbb552-utt0789dfe.wav,ɪ n s ɛ k ə n d z ð ə k aɪ n d w ʊ m ə n l eɪ d aʊ t ɐ m æ ɡ n ɪ f ɪ s ə n t m iː l f ɚ ð ɛ m,main,190,ɪ n s ɛ k ə n d z ð ə k aɪ n d w ʊ m ə n l eɪ d aʊ t ɐ m æ ɡ n ɪ f ɪ s ə n t m iː l f ɚ ð ɛ m
sysbb552-utt10e6faf.wav,ʃ iː w ɛ n t aʊ t s aɪ d æ n d h ɜː d h ɚ b ɹ ʌ ð ɚ j ɛ l ɪ ŋ f ɹ ʌ m ð ə ʃ ɛ d,main,191,ʃ iː w ɛ n t aʊ t s aɪ d æ n d h ɜː d h ɚ b ɹ ʌ ð ɚ j ɛ l ɪ ŋ f ɹ ʌ m ð ə ʃ ɛ d
sysbb552-utt23ce50e.wav,n aɪ t s f oʊ t w ɪ ð s oʊ d z æ n d l ɔ ŋ s t ɪ k s k oʊ l d l ɑː n s ɪ z,main,192,n aɪ t s f oʊ t w ɪ ð s oʊ d z æ n d l ɔ ŋ s t ɪ k s k oʊ l d l ɑ n s ɪ z
sysbb552-utt01e2127.wav,n aɪ t s w ɔːɹ m ɛ t əl k l oʊ ð z t ə p ɹ ə t ɛ k t t ð ə m s ɛ l v z,main,193,n aɪ t s w ɔːɹ m ɛ ɾ əl k l oʊ ð z t ə p ɹ ə t ɛ k t ð ə m s ɛ l v z
sysbb552-utt48a4977.wav,s ʌ m t aɪ m z s k w aɪ z w ɜː n aɪ t ᵻ d b ɪ f ɹ ɐ b æ ɾ əl,main,194,s ʌ m t aɪ m z s k w aɪ z w ɜː n aɪ ɾ ᵻ d b ɪ f ɔːɹ ɹ ɐ b æ ɾ əl
sysbb552-uttacbe5a3.wav,ð eɪ h æ d t ə b iː p ə l aɪ t f ɛ ɹ ɚ æ n d b ɹ eɪ v æ t t oʊ l t aɪ m z,main,196,ð eɪ h æ d t ə b iː p ə l aɪ t f ɛ ɹ æ n d b ɹ eɪ v æ t oʊ l t aɪ m z
sysbb552-uttca00f6f.wav,ð ə f ɜː s t k ɑː s əl z w ɜː m eɪ d ʌ v w ʊ d ə n d ɜː θ,main,198,ð ə f ɜː s t k ɑː s əl z w ɜː m eɪ d ʌ v w ʊ d æ n d ɜ θ
sysbb552-utt954c835.wav,ɐ k ɑː s əl h æ d ɛ v ɹ ɪ θ ɪ ŋ ð æ t ɐ l oʊ d æ n d h ɪ z f æ m ᵻ l i m aɪ t n iː d,main,199,ɐ k ɑː s əl h æ d ɛ v ɹ ɪ θ ɪ ŋ ð æ t ɐ l oʊ d æ n d h ɪ z f æ m ᵻ l i m aɪ t n iː d
sysbb552-uttb147eed.wav,ð eɪ eɪ t ɔː l s ɔːɹ t s ʌ v θ ɪ ŋ z iː v ə n p iː k ɔ k s æ n d s w ɔ n z,main,200,ð eɪ eɪ t oʊ l s ɔːɹ t s ʌ v θ ɪ ŋ z iː v ə n p iː k ɔ k s æ n d s w ɔ n z
sysbb552-uttacf9f02.wav,ɛ v ɹ i j ɪɹ ɪ t s b ɹ ɑː n tʃ ᵻ z w ɚ w eɪ d d aʊ n w ɪ ð ɐ k ɹ ɑː p ʌ v s ɔ l ɪ d ɡ oʊ l d ə n æ p əl z,main,201,ɛ v ɹ i j ɪɹ ɪ t s b ɹ ɑː n tʃ ᵻ z w ɜː w eɪ d d aʊ n w ɪ ð ɐ k ɹ ɑː p ʌ v s ɔ l ɪ d ɡ oʊ l d ə n æ p əl z
sysbb552-utt6359848.wav,s oʊ ð ə k ɪ ŋ w ʌ z ɐ s t ɔ n ɪ ʃ t t ə s iː w ʌ n s ɛ p t ɛ m b ɚ m ɔːɹ n ɪ ŋ ð æ t w ʌ n ɡ oʊ l d ə n æ p əl w ʌ z m ɪ s ɪ ŋ,main,202,s oʊ ð ə k ɪ ŋ w ʌ z ɐ s t ɔ n ɪ ʃ t t ə s iː w ʌ n s ɛ p t ɛ m b ɚ m ɔːɹ n ɪ ŋ ð æ t w ʌ n ɡ oʊ l d ə n æ p əl w ʌ z m ɪ s ɪ ŋ
sysbb552-utt8e83cb9.wav,oʊ l n aɪ t h iː s t ʊ d æ n d w eɪ ɾ ᵻ d p ʌ t ð ɛ w ʌ z n oʊ s aɪ n ʌ v ð ə θ iː f,main,203,oʊ l n aɪ t h iː s t ʊ d æ n d w eɪ ɾ ᵻ d b ʌ t ð ɛ w ʌ z n oʊ s aɪ n ʌ v ð ə θ iː f
sysbb552-utt1cf5c12.wav,h iː p ɪ k t ʌ p ð ə k eɪ dʒ æ n d b ɛ l z æ n d ɐ l ɑːɹ m z ɪ n s t ə n t l i ɹ æ ŋ θ ɹ uː ð ə p æ l ɪ s,main,204,h iː p ɪ k t ʌ p ð ə k eɪ dʒ æ n d b ɛ l z æ n d ə l ɑːɹ m z ɪ n s t ə n t l i ɹ æ ŋ θ ɹ uː ð ə p æ l ɪ s
sysbb552-utt616a0dd.wav,ð ə f aɪ ɚ b ɜː d z f ɛ ð ɚ f l ʌ ɾ ɚ d aʊ t b ɹ ʌ ʃ ɪ ŋ h ɪ z s t oʊ n i f iː t,main,206,ð ə f aɪ b ɚ d z f ɛ ð ɚ f l ʌ ɾ ɚ d aʊ t b ɹ ʌ ʃ ɪ ŋ h ɪ z s t oʊ n i f iː t
sysbb552-uttc146ada.wav,ð ɛ n aɪ v ə n t ɔ s t ð ɪ ɛ ɡ f ɹ ʌ m w ʌ n h æ n d t ə ð ɪ ʌ ð ɚ,main,207,ð ɛ n aɪ v ə n t ɔ s t ð ɪ ɛ ɡ f ɹ ʌ m w ʌ n h æ n d t ə ð ɪ ʌ ð ɚ
sysbb552-utt90dd4b8.wav,w ɪ ð ð ə k æ p t ɪ n z h ɛ l p ʃ iː w ʌ z s uː n ɔ n h ɚ w eɪ,main,209,w ɪ ð ð ə k æ p t ɪ n z h ɛ l p ʃ iː w ʌ z s uː n ɔ n h ɚ w eɪ
sysbb552-uttd338fac.wav,j ɛ s t eɪ k h ɚ ɹ ɐ w eɪ k ɹ aɪ d f ɛ s t b oʊ l d l i p oɪ n t ɪ ŋ æ t ə l ɪ v i ɐ,main,210,j ɛ s t eɪ k h ɚ ɹ ɐ w eɪ k ɹ aɪ d f ɛ s t b oʊ l d l i p oɪ n t ɪ ŋ æ t o l ɪ v j ɐ
sysbb552-uttfee3484.wav,b æ k ə t ɔːɹ s iː n oʊ z h aʊ s ð ə t oʊ k w ʌ z oʊ l ə b aʊ t l ʌ v,main,211,b æ k æ t o  s iː n oʊ z h aʊ s ð ə t oʊ k w ʌ z oʊ l ə b aʊ t l ʌ v
sysbb552-utta002af5.wav,ɑː l f eɪ k ɐ l ʌ v l ɛ ɾ ɚ f ɹ ʌ m ɐ l ɪ v j ɚ æ n d l ɛ t h ɪ m f aɪ n d ɪ t,main,212,aː l f eɪ k ɐ l ʌ v l ɛ ɾ ɚ f ɹ ʌ m o l ɪ v j ɚ æ n d l ɛ t h ɪ m f aɪ n d ɪ t
sysbb552-utt9f84aa5.wav,aɪ d oʊ n t w ʌ n t t ə ɡ ɛ t ɪ n t ə m ɔːɹ t ɹ ʌ b əl w ɪ ð ə l ɪ v ɪ ɐ,main,217,aɪ d oʊ n t w ʌ n t t ə ɡ ɛ ɾ ɪ n t ə m ɔːɹ t ɹ ʌ b əl w ɪ ð ɐ l ɪ v i
sys0eb39-utt4870f4a.wav,ə k ə m ɪ ʃ ə n ɔː l s oʊ ɹ ɛ k ə m ɛ n d z,main,218,ð k ə m ɪ ʃ ə n ɔː l s oʊ ɹ ɛ k ə m ɛ n d z
sys0eb39-utt4745b38.wav,æ ð ə s iː k ɹ ɪ t s ɜː v ɪ s k ɑː n ʃ ə s l i s ɛ t ɐ b aʊ t ð ə t æ s k ʌ v ɪ n k əl l k eɪ ɾ ɪ ŋ æ n d m eɪ n t eɪ n ɪ ŋ ð ə h aɪ ɪ s t s t æ n d ɚ d ʌ v ɛ k s ə l ə n s æ n d ɛ k s p ɹ ɪ t f ɔːɹ ɹ ɔː l ʌ v ɪ t s p ɜː s ə n ɛ l,main,219,ð æ ð ə s iː k ɹ ɪ t s ɜː v ɪ s k ɑː n ʃ ə s l i s ɛ t ɐ b aʊ t ð ə t æ s k ʌ v ɪ n k əl k eɪ ɾ ɪ ŋ æ n d m eɪ n t eɪ n ɪ ŋ ð ə h aɪ ɪ s t s t æ n d ɚ d ʌ v ɛ k s ə l ə n s æ n d ɛ s p ɹ i t f ɔːɹ ɹ ɔː l ʌ v ɪ t s p ɜː s ə n ɛ l
sys0eb39-uttd2732c6.wav,æ n d ð ə b ɹ iː tʃ ʌ v ɹ ɛ ɡ j uː l eɪ ʃ ə n z w ɪ tʃ ɐ k ɜː d ɔ n ð ə n aɪ t ʌ v n oʊ v ɛ m b ɚ t w ɛ n t i w ʌ n æ t f ɔːɹ t w ɜː θ,main,220,æ n d ð ə b ɹ iː tʃ ʌ v ɹ ɛ ɡ j uː l eɪ ʃ ə n z w ɪ tʃ ɐ k ɜː d ɔ n ð ə n aɪ ɾ ʌ v n oʊ v ɛ m b ɚ t w ɛ n ɾ i w ʌ n æ t f oːɹ t w ɜː θ
sys0eb39-uttd59af27.wav,ɪ z n ɑː t k ə n s ɪ s t ə n t w ɪ ð ð ə s t æ n d ɚ d z w ɪ tʃ ʃ ð ə ɹ ɪ s p ɑː n s ə b ɪ l ᵻ ɾ i z ʌ v ð ə s iː k ɹ ɪ t s ɜː v ɪ s ɹ ᵻ k w aɪ ɹ ɪ d t ə m iː t,main,221,ɪ z n ɑː t k ə n s ɪ s t ə n t w ɪ ð ð ə s t æ n d ɚ d z w ɪ tʃ ð ə ɹ ɪ s p ɑː n s ə b ɪ l ᵻ ɾ i z ʌ v ð ə s iː k ɹ ɪ t s ɜː v ɪ s ɹ ɪ k w aɪ ɹ ɪ t t ə m iː t
sys0eb39-utt45dc367.wav,ɹ ᵻ v ɛ n t ɪ v ɪ n t ɛ l ɪ dʒ ə n s,main,222,ɹ ᵻ v ɛ n t ɪ v ɪ n t ɛ l ɪ dʒ ə n s
sys0eb39-uttc24c69f.wav,ə s iː k ɹ ə t s ɜː v ɪ s h ɐ z l ɑːɹ dʒ l i b ɪ n ð ə p æ s ɪ v ɹ ᵻ s ɪ p j ə n t ʌ v θ ɹ ɛ t ə n ɪ ŋ k ə m j uː n ɪ k eɪ ʃ ə n z t ə ð ə p ɹ ɛ z ɪ d ə n t,main,223,ə s iː k ɹ ə t s ɜː v ɪ s h ɐ z l ɑːɹ dʒ l i b ɪ n ð ə p æ s ɪ v ɹ ᵻ s ɪ p i ə n t ʌ v θ ɹ ɛ t n ɪ ŋ k ə m j uː n ɪ k eɪ ʃ ə n z t ə ð ə p ɹ ɛ z ɪ d ə n t
sys0eb39-uttd10bd32.wav,æ n d ɹ p ɔːɹ t s f ɹ ʌ m ʌ ð ɚ ɹ eɪ dʒ ə n s i z w ɪ tʃ ɪ n d ɪ p ɛ n d ə n t l i ɪ v æ l j uː w eɪ t ð ɛ ɹ ɪ n f ɚ m eɪ ʃ ə n f ɔːɹ p oʊ t ɛ n ʃ əl s ɔːɹ s ᵻ z ʌ v d eɪ n dʒ ɚ,main,224,æ n d ɹ ᵻ p ɔːɹ t s f ɹ ʌ m ʌ ð ɚ ɹ eɪ dʒ ə n s i z w ɪ tʃ ɪ n d ᵻ p ɛ n d ə n t l i ɪ v æ l j uː w eɪ t ð ɛ ɹ ɪ n f ɚ m eɪ ʃ ə n f ɹ ɔː p oʊ t ɛ n ʃ əl s ɔːɹ s ᵻ z ʌ v d eɪ n dʒ ɚ
sys0eb39-utt940f256.wav,ð ɪ s w ʌ z ð ə k ɑː n s ɪ k w ɛ n s ʌ v ð ə s ɜː v ɪ s ᵻ z l æ k ʌ v ɐ n æ d ɪ k w ɪ t ɪ n v ɛ s t ɪ ɡ eɪ ɾ ɪ v s t æ f,main,225,ð ɪ s w ʌ z ð ə k ɑː n s ɪ k w ɛ n s ʌ v ð ə s ɜː v ɪ s ᵻ z l æ k ʌ v ɐ n æ d ɪ k w ɪ t ɪ n v ɛ s t ɪ ɡ eɪ ɾ ɪ v s t æ f
sys0eb39-utt307ee71.wav,ɪ t s ɪ n ɐ b ɪ l ᵻ ɾ i t ə p ɹ ɑː s ɛ s l ɑːɹ dʒ ɐ m aʊ n t s ʌ v d eɪ ɾ ɐ æ n d ɪ t s f eɪ l j ɚ t ə p ɹ ə v aɪ d s p ə s ɪ f ɪ k d ɪ s k ɹ ɪ p ʃ ə n z ʌ v ð ə k aɪ n d ʌ v ɪ n f ɚ m eɪ ʃ ə n ɪ t s ɔ t,main,226,ɪ t s ɪ n ɐ b ɪ l ᵻ ɾ i t ə p ɹ ɑː s ɛ s l ɑːɹ dʒ ɐ m aʊ n t s ʌ v d eɪ ɾ ɐ æ n d ɪ t s f eɪ l j ɚ t ə p ɹ ə v aɪ d s p ə s ɪ f ɪ k d ɪ s k ɹ ɪ p ʃ ə n z ʌ v ð ə k aɪ n d ʌ v ɪ n f ɚ m eɪ ʃ ə n ɪ t s ɔː t
sys0eb39-utt6878670.wav,ə s iː k ɹ ɪ t s ɜː v ɪ s h ɐ z ɪ m b ɑːɹ k t ɐ p ɑː n ɐ k ə m p l iː t oʊ v ɚ h ɔː l ʌ v ɪ t s ɹ iː s ɚ tʃ æ k t ɪ v ᵻ ɾ i z ð ə s t æ f ʌ v ð ə p ɹ ə t ɛ k t ɪ v ɹ iː s ɚ tʃ s ɛ k ʃ ə n p iː ɔː ɹ ɛ s,main,227,ə s iː k ɹ ɪ t s ɜː v ɪ s h æ z ɪ m b ɑːɹ k t ɐ p ɑː n ɐ k ə m p l iː t oʊ v ɚ h ɔː l ʌ v ɪ t s ɹ iː s ɜː tʃ æ k t ɪ v ᵻ ɾ i z ð ə s t æ f ʌ v ð ə p ɹ ə t ɛ k t ɪ v ɹ iː s ɚ tʃ s ɛ k ʃ ə n p iː ɑːɹ ɹ ɛ s
sys0eb39-utt8bc7683.wav,æ n d ʌ v ð ɪ ɐ d v æ n s t ɹ iː s ɜː tʃ p ɹ ɑː dʒ ɛ k t s eɪ dʒ ə n s i ʌ v ð ə d ᵻ p ɑːɹ t m ə n t ʌ v d ᵻ f ɛ n s,main,228,æ n d ʌ v ð ɪ ɐ d v æ n s t ɹ iː s ɜː tʃ p ɹ ɑː dʒ ɛ k t s eɪ dʒ ə n s i ʌ v ð ə d ᵻ p ɑːɹ t m ə n t ʌ v d ᵻ f ɛ n s
sys0eb39-utt909988c.wav,ɪ t h æ z ʌ b t eɪ n d ð ə s ɜː v ɪ s ɪ z ʌ v aʊ t s aɪ d k ə n s ʌ l t ə n t s s ʌ tʃ æ z ð ə ɹ æ n d k oːɹ p ɚ ɹ eɪ ʃ ə n,main,229,ɪ ɾ h æ z ʌ b t eɪ n d ð ə s ɜː v ɪ s ɪ z ʌ v aʊ t s aɪ d k ə n s ʌ l t ə n t s s ʌ tʃ æ z ð ə ɹ æ n d k oːɹ p ɚ ɹ eɪ ʃ ə n
sys0eb39-utt8cef2f2.wav,ɪ n t ɚ n æ ʃ ə n əl b ɪ z n ɪ z m ə ʃ iː n z k ɔːɹ p ɚ ɹ eɪ ʃ ə n æ n d ɐ p æ n əl ʌ v s aɪ k ɪ æ t ɹ ɪ k æ n d s aɪ k ə l ɑː dʒ ᵻ k əl ɛ k s p ɚ t s,main,230,ɪ n t ɚ n æ ʃ ə n əl b ɪ z n ɪ z m ə ʃ iː n z k ɔːɹ p ɚ ɹ eɪ ʃ ə n æ n d ɐ p æ n əl l ʌ v s aɪ k i æ t ɹ ɪ k æ n d s aɪ k ə l ɑː dʒ ɪ k əl ɛ k s p ɚ t s
sys0eb39-uttcc9b927.wav,ɪ t h æ z ɹ ᵻ s iː v d ɐ s ɪ s t ə n s ɔː l s oʊ f ɹ ʌ m d eɪ ɾ ɚ p ɹ ɑː s ɛ s ɪ ŋ ɛ k s p ɚ t s æ t ð ə s iː aɪ,main,231,ɪ t h æ z ɹ ᵻ s iː v d ɐ s ɪ s t ə n s ɔː l s oʊ f ɹ ʌ m d eɪ ɾ ə p ɹ ɑː s ɛ s ɪ ŋ ɛ k s p ɚ t s æ t ð ə s iː aɪ
sys0eb39-utt0377d81.wav,æ z ɐ ɹ ᵻ z ʌ l t ʌ v ð iː z s t ʌ d i z ð ə p l æ n ɪ ŋ d ɑː k j uː m ə n t s ʌ b m ɪ ɾ ᵻ d b aɪ ð ə s ɛ k ɹ ɪ t ɛ ɹ i ʌ v ð ə t ɹ ɛ ʒ ɚ ɹ i t ə ð ə b j uː ɹ oʊ ʌ v ð ə b ʌ ɡ ɪ t ɔ n ɔː ɡ ɪ s t θ ɜː ɾ i w ʌ n,main,232,æ z ɐ ɹ ɪ z ʌ l t ʌ v ð iː z s t ʌ d i z ð ə p l æ n ɪ ŋ d ɑː k j uː m ə n t s ə b m ɪ ɾ ᵻ d b aɪ ð ə s ɛ k ɹ ɪ t ɛ ɹ i ʌ v ð ə t ɹ ɛ ʒ ɚ ɹ i t ə ð ə b j uː ɹ oʊ ʌ v ð ə b ʌ dʒ ɪ t ɔ n ɔː ɡ ɪ s t θ ɜː ɾ i w ʌ n
sys0eb39-utt870fa57.wav,eɪ s t ɔ n ð ə k ə m ɪ ʃ ə n z ɪ n v ɛ s t ɪ ɡ eɪ ʃ ə n ð ə f ɑː l oʊ ɪ ŋ m ɪ n ə m ə m ɡ oʊ l z f ɔːɹ ɹ ɪ m p ɹ uː v m ə n t s ɑːɹ ɹ ɪ n d ɪ k eɪ ɾ ᵻ d,main,233,b eɪ s t ɔ n ð ə k ə m ɪ ʃ ə n z ɪ n v ɛ s t ɪ ɡ eɪ ʃ ə n ð ə f ɑː l oʊ ɪ ŋ m ɪ n ɪ m ə m ɡ oʊ l z f ɔːɹ ɹ ɪ m p ɹ uː v m ə n t s ɑːɹ ɹ ɪ n d ɪ k eɪ ɾ ᵻ d
sys0eb39-uttdfad631.wav,b ɹ ɔː d ɚ ɹ æ n d m ɔːɹ s ə l ɛ k t ɪ v k ɹ aɪ t ɪ ɹ i ɐ,main,234,ɹ ɹː ɔ ɚ æ n d m oːɹ s ə l ɛ k t ɪ v k ɹ aɪ t ɪ ɹ i ɐ
sys0eb39-utt2a78891.wav,ɑː n d ᵻ s ɛ m b ɚ t w ɛ n t i s ɪ k s n aɪ n t iː n s ɪ k s t i θ ɹ i ð i ɛ f b iː aɪ s ɜː k j uː l eɪ ɾ ᵻ d ɐ d ɪ ʃ ə n əl ɪ n s t ɹ ʌ k ʃ ə n z t ʊ ɔː l ɪ t s eɪ dʒ ə n t s,main,235,ɔ n d ᵻ s ɛ m b ɚ t w ɛ n t i s ɪ k s n aɪ n t iː n s ɪ k s t i θ ɹ i ð i ɛ f b i aɪ s ɜː k j uː l eɪ ɾ ᵻ d ɐ d ɪ ʃ ə n əl ɪ n s t ɹ ʌ k ʃ ə n z t ʊ ɔː l ɪ t s eɪ dʒ ə n t s
sys0eb39-uttd4a094b.wav,w ɪ tʃ w ʌ z ð ə p ɑː s ə b ɪ l ᵻ ɾ i ʌ v ɐ n ɐ t ɛ m p t ɐ ɡ ɛ n s t ð ə p ɜː s ə n oːɹ s eɪ f t i ʌ v ð ə p ɹ ɛ z ɪ d ə n t,main,236,w ɪ tʃ w ʌ z ð ə p ɑː s ə b ɪ l ᵻ ɾ i ʌ v ɐ n ɐ t ɛ m p t ɐ ɡ ɛ n s t ð ə p ɜː s ə n ɔːɹ s eɪ f t i ʌ v ð ə p ɹ ɛ z ɪ d ə n t
sys0eb39-utt0c6fda7.wav,h iː n uː ɪ n s t ɹ ʌ k ʃ ə n z ɹ ᵻ k w aɪ ɚ ɹ ɛ f b iː aɪ eɪ dʒ ə n t s t ə ɹ ᵻ p ɔːɹ t ɪ m iː d ə t l i ɪ n f ɚ m eɪ ʃ ə n k ə n s ɜː n ɪ ŋ k w oʊ t,main,237,h iː n uː ɪ n s t ɹ ʌ k ʃ ə n z ɹ ᵻ k w aɪ ɹ ɛ f b i aɪ eɪ dʒ ə n t s t ə ɹ ᵻ p ɔːɹ t ɪ m iː d i t t l i ɪ n f ɚ m eɪ ʃ ə n k ə n s ɜː n ɪ ŋ k w oʊ t
sys0eb39-uttc112d42.wav,s ʌ b v ɜː s ɪ v z ʌ l t ɹ æ ɹ ᵻ ɾ ɪ s t s ɹ eɪ s ɪ s t s æ n d f æ s ɪ s t s ɑːɹ p ə z ɛ s ɪ ŋ ɐ m oʊ ʃ ə n əl ɪ n s t ə b ɪ l ᵻ ɾ i ɔːɹ ɹ ɪ ɹ æ ʃ ə n əl b ɪ h eɪ v j ɚ,main,238,s ʌ b v ɜː s ɪ v z ʌ l t ɹ ə ɹ aɪ ɾ ɪ s t s ɹ eɪ s ɪ s t s æ n d f æ s ɪ s t s ɐ p ə z ɛ s ɪ ŋ ɪ m oʊ ʃ ə n əl ɪ n s t ə b ɪ l ᵻ ɾ i ɔːɹ ɹ ɪ ɹ æ ʃ ə n əl b ɪ h eɪ v j ɚ
sys0eb39-uttc2d460e.wav,h uː h æ v m eɪ d θ ɹ ɛ t s ʌ v b ɑː d ᵻ l i h ɑːɹ m ɐ ɡ ɛ n s t ɐ f ɪ ʃ əl z ɔːɹ ɹ ɛ m p l oʊ oɪ iː z ʌ v f ɛ d ɹ əl s t eɪ t oːɹ l oʊ k əl ɡ ʌ v ɚ n m ə n t ɔːɹ ɹ ɐ f ɪ ʃ əl z ʌ v ɐ f ɔː ɹ ɪ n ɡ ʌ v ɚ n m ə n t,main,239,b iː h uː h æ v m eɪ d θ ɹ ɛ t s ʌ v b ɑː d ᵻ l i h ɑːɹ m ɐ ɡ ɛ n s t ɐ f ɪ ʃ əl z ɔːɹ ɹ ɪ m p l oɪ iː z ʌ v f ɛ d ɚ ə  ə    eɪ t oːɹ l oʊ k əl ɡ ʌ v ɚ n m ə n t ɔːɹ ɹ ɐ f ɪ ʃ əl z ʌ v ɐ f ɔː ɹ ə n ɡ ʌ v ɚ n m ə n t
sys0eb39-utt851f02c.wav,æ n d h uː h ɐ v b ɪ n ɪ n v ɑː l v d ɪ n b ɑː m b ɪ ŋ ɔːɹ b ɑː m m eɪ k ɪ ŋ ɔːɹ ɹ h uː z p æ s t k ɑː n d ʌ k t ɪ n d ɪ k k eɪ t s t ɛ n d ə n s i z t ɔːɹ d v aɪ l ə n s æ n d,main,240,æ n d h uː h ɐ v b ɪ n ɪ n v ɑː l v d ɪ n b ɑː m ɪ ŋ ɔːɹ b ɑː m m eɪ k ɪ ŋ ɔːɹ h uː z p æ s t k ɑː n d ʌ k t ɪ n d ɪ k eɪ t s t ɛ n d ə n s i z t oʊ ɔːɹ d v aɪ l ə n s æ n d d iː
sys0eb39-uttaed8b45.wav,h uː z p ɹ aɪ ɹ æ k t s ɔːɹ s t eɪ t m ə n t s d ᵻ p ɪ k t p ɹ ə p ɛ n s ɪ ɾ i f ɚ v aɪ l ə n s æ n d h eɪ t ɹ ᵻ d ɐ ɡ ɛ n s t ɔːɹ ɡ ə n aɪ z d ɡ ʌ v ɚ n m ə n t ɛ n d k w oʊ t,main,241,h uː z p ɹ aɪ ɚ ɹ æ k t s ɔːɹ s t eɪ t m ə n t s d ᵻ p ɪ k t p ɹ ə p ɛ n s ɪ ɾ i f ɔːɹ v aɪ l ə n s æ n d h eɪ t ɹ ᵻ d ɐ ɡ ɛ n s t ɔːɹ ɡ ə n aɪ z d ɡ ʌ v ɚ n m ə n t ɛ n d k w oʊ t
sys0eb39-utt54e1766.wav,æ l ə n h eɪ tʃ b ɛ l m ɔ n t ɐ s ɪ s t ə n t t ə ð ə d ɚ ɹ ɛ k t ɚ ɹ ʌ v ð i ɛ f b i aɪ aɪ t ɛ s t ɪ f aɪ d ð ɐ t ð ɪ s ɹ ᵻ v ɪ ʒ ə n w ʌ z ɪ n ɪ ʃ i eɪ ɾ ᵻ d b aɪ ð ɪ ɛ f b eɪ aɪ ɪ t s ɛ l,main,242,æ l ə n eɪ tʃ b ɛ l m ɔ n t ɐ s ɪ s t ə n t t ə ð ə d ɚ ɹ ɛ k t ɚ ɹ ʌ v ð i ɛ f b i aɪ t ɛ s t ɪ f aɪ d ð æ t ð ɪ s ɹ ᵻ v ɪ ʒ ə n w ʌ z ɪ n ɪ ʃ i eɪ ɾ ᵻ d b aɪ ð i ɛ f b i aɪ ɪ t s ɛ l f
sys0eb39-uttad9a07c.wav,ð ə v ɑː l j uː m ʌ v ɹ ɛ f ɹ ə n s ᵻ z t ə ð ə s iː k ɹ ɪ t s ɜː v ɪ s h æ z ɪ n k ɹ iː s t s ʌ b s t æ n ʃ əl l i s ɪ n s ð ə n uː ɪ n s t ɹ ʌ k ʃ ə n z w ɛ n t ɪ n t ʊ uː ɐ f ɛ k t,main,243,ə v ɑː l j uː m ʌ v ɹ ɛ f ɹ ə n s ᵻ z t ə ð ə s iː k ɹ ɪ t s ɜː v ɪ s h æ z ɪ n k ɹ iː s t s ʌ b s t æ n ʃ əl l i s ɪ n s ð ə n uː ɪ n s t ɹ ʌ k ʃ ə n z w ɛ n t ɪ n t ʊ ɪ f ɛ k t
sysf1fca-utt8b32fe7.wav,ð æ ɾ ɪ z ɹ ᵻ f l ɛ k t ᵻ d ɪ n d ɛ f ɪ n ɪ t æ n d k ɑː m p ɹ ɪ h ɛ n s ɪ v ɑː p ɚ ɹ eɪ ɾ ɪ ŋ p ɹ ə s iː dʒ ɚ z,main,244,ð æ ɾ ɪ z ɹ ᵻ f l ɛ k t ᵻ d ɪ n d ɛ f ɪ n ɪ t æ n d k ɑː m p ɹ ɪ h ɛ n s ɪ v ɑː p ɚ ɹ eɪ ɾ ɪ ŋ p ɹ ə s iː dʒ ɚ z
sysf1fca-utt995f4f5.wav,ð k ə m ɪ ʃ ə n ɔː l s oʊ ɹ ɛ k ə m ɛ n d d z,main,218,ð k ə m ɪ ʃ ə n ɔː l s oʊ ɹ ɛ k ə m ɛ n d z
sysf1fca-utt5855efb.wav,ð æ ð ə s iː k ɹ ɪ t s ɜː v ɪ s k ɑː n ʃ ə s l i s ɛ t ɐ b aʊ t ð ə t æ s k ʌ v ɪ ŋ ɡ l eɪ ɾ ɪ ŋ æ n d m eɪ n t eɪ n ɪ ŋ ð ə h aɪ ɪ s t s t æ n d ɚ d ʌ v ɛ k s ə l ə n s æ n d ɐ s p ɹ i f ɔːɹ ɔː l ʌ v ɪ t s p ɜː s ə n ɛ l,main,219,ð æ ð ə s iː k ɹ ɪ t s ɜː v ɪ s k ɑː n ʃ ə s l i s ɛ t ɐ b aʊ t ð ə t æ s k ʌ v ɪ n k əl k eɪ ɾ ɪ ŋ æ n d m eɪ n t eɪ n ɪ ŋ ð ə h aɪ ɪ s t s t æ n d ɚ d ʌ v ɛ k s ə l ə n s æ n d ɛ s p ɹ i t f ɔːɹ ɹ ɔː l ʌ v ɪ t s p ɜː s ə n ɛ l
